"X.1","Area","Mean","Min","Max","X","Y","distance_cm","cond","day","min"
4,0,89,89,89,2248,990,3.41447058608717,"ctl","2",60
5,0,58,58,58,2229,990,3.51811981447063,"ctl","2",60
6,0,76,76,76,2171,1146,3.83548323539241,"ctl","2",60
7,0,111,111,111,1977,1173,4.89396265208657,"ctl","2",60
8,0,55,55,55,1621,1224,6.83633589257878,"ctl","2",60
9,0,107,107,107,1418,1006,7.94240381385746,"ctl","2",60
10,0,144,144,144,1350,963,8.31309419016888,"ctl","2",60
11,0,111,111,111,1379,954,8.15483732209592,"ctl","2",60
12,0,89,89,89,1173,1030,9.27908110901485,"ctl","2",60
13,0,118,118,118,1060,1042,9.89559514240182,"ctl","2",60
14,0,92,92,92,1001,902,10.2165912735972,"ctl","2",60
15,0,95,95,95,876,1102,10.8997255191209,"ctl","2",60
16,0,145,145,145,855,1057,11.0140081214748,"ctl","2",60
17,0,173,173,173,747,1201,11.6040587840888,"ctl","2",60
18,0,138,138,138,704,1208,11.8386764535406,"ctl","2",60
19,0,112,112,112,697,1187,11.8767337115089,"ctl","2",60
20,0,89,89,89,728,1112,11.7071600273632,"ctl","2",60
21,0,167,167,167,799,1041,11.3194020699018,"ctl","2",60
22,0,178,178,178,799,999,11.3191434701874,"ctl","2",60
23,0,110,110,110,686,996,11.9355651465335,"ctl","2",60
24,0,136,136,136,732,957,11.6843847810883,"ctl","2",60
25,0,132,132,132,699,944,11.864327082354,"ctl","2",60
26,0,129,129,129,710,941,11.8043011629344,"ctl","2",60
27,0,126,126,126,723,937,11.7333586412857,"ctl","2",60
28,0,117,117,117,635,950,12.2134982681462,"ctl","2",60
29,0,126,126,126,635,984,12.2137076107722,"ctl","2",60
30,0,111,111,111,626,1040,12.2631494133099,"ctl","2",60
31,0,138,138,138,569,1120,12.5745896693448,"ctl","2",60
32,0,131,131,131,541,1172,12.7276560717217,"ctl","2",60
33,0,148,148,148,504,1192,12.9296224486633,"ctl","2",60
34,0,144,144,144,493,1165,12.9894636540012,"ctl","2",60
35,0,170,170,170,424,1202,13.3661018237437,"ctl","2",60
36,0,140,140,140,514,1106,12.8745407094974,"ctl","2",60
37,0,127,127,127,492,1085,12.9944263056632,"ctl","2",60
38,0,118,118,118,458,1071,13.1798176723393,"ctl","2",60
39,0,159,159,159,498,1034,12.9613809564453,"ctl","2",60
40,0,141,141,141,508,1030,12.9068041024361,"ctl","2",60
41,0,176,176,176,527,1008,12.8030194170593,"ctl","2",60
42,0,145,145,145,454,1026,13.2013614914027,"ctl","2",60
43,0,179,179,179,468,1001,13.1248344473503,"ctl","2",60
44,0,180,180,180,419,989,13.3920664664961,"ctl","2",60
45,0,158,158,158,472,967,13.1028042145384,"ctl","2",60
46,0,160,160,160,472,954,13.1027241717697,"ctl","2",60
47,0,155,155,155,472,938,13.1026256575927,"ctl","2",60
48,0,137,137,137,496,942,12.971724945021,"ctl","2",60
49,0,133,133,133,541,932,12.726178359068,"ctl","2",60
50,0,146,146,146,564,947,12.6008005975394,"ctl","2",60
51,0,142,142,142,1201,1072,9.1265934774273,"ctl","2",60
3,0,97,97,97,2690,1320,1.59650670320115,"ctl","3",1
4,0,91,91,91,2728,1307,1.39082947031261,"ctl","3",1
5,0,94,94,94,2747,1308,1.28812691978054,"ctl","3",1
6,0,162,162,162,2819,1288,0.898506715712954,"ctl","3",1
7,0,106,106,106,2738,1361,1.33774562243117,"ctl","3",1
8,0,117,117,117,2707,1201,1.50243980256367,"ctl","3",1
9,0,87,87,87,2617,1136,1.9878322667017,"ctl","3",1
10,0,117,117,117,2596,1153,2.10167407991292,"ctl","3",1
11,0,69,69,69,2518,1106,2.52251687530107,"ctl","3",1
12,0,112,112,112,2559,1195,2.30247108208372,"ctl","3",1
13,0,121,121,121,2549,1252,2.35756870546578,"ctl","3",1
14,0,122,122,122,2580,1346,2.19167714530588,"ctl","3",1
15,0,107,107,107,2531,1350,2.45666097379402,"ctl","3",1
16,0,74,74,74,2456,1358,2.86228252913687,"ctl","3",1
17,0,80,80,80,2382,1354,3.26228002677527,"ctl","3",1
18,0,83,83,83,2399,1337,3.17006362254378,"ctl","3",1
19,0,127,127,127,2378,1299,3.28290761906549,"ctl","3",1
20,0,91,91,91,2358,1295,3.39096209547761,"ctl","3",1
21,0,109,109,109,2405,1271,3.13642812904679,"ctl","3",1
22,0,57,57,57,2460,1248,2.83866148677815,"ctl","3",1
23,0,100,100,100,2373,1246,3.3089778478439,"ctl","3",1
24,0,91,91,91,2414,1165,3.08584789394992,"ctl","3",1
25,0,128,128,128,2360,1162,3.37773648881132,"ctl","3",1
26,0,86,86,86,2393,1129,3.19872817471489,"ctl","3",1
27,0,85,85,85,2191,1089,4.29008564332589,"ctl","3",1
28,0,84,84,84,2158,1116,4.46898510469255,"ctl","3",1
29,0,85,85,85,2128,1145,4.63170179356768,"ctl","3",1
30,0,142,142,142,2113,1105,4.71207139237656,"ctl","3",1
31,0,120,120,120,2055,1086,5.02529512227164,"ctl","3",1
32,0,119,119,119,2078,1152,4.90214640066563,"ctl","3",1
33,0,126,126,126,2225,1217,4.10859185856652,"ctl","3",1
34,0,89,89,89,2204,1228,4.22232481904798,"ctl","3",1
35,0,114,114,114,2251,1221,3.96809926868482,"ctl","3",1
36,0,133,133,133,2212,1283,4.18007181777803,"ctl","3",1
37,0,132,132,132,2256,1308,3.94264587204174,"ctl","3",1
38,0,80,80,80,2256,1321,3.94288171962289,"ctl","3",1
39,0,110,110,110,2113,1354,4.71658878066175,"ctl","3",1
40,0,144,144,144,2012,1341,5.26239450981864,"ctl","3",1
41,0,91,91,91,1960,1334,5.54339783170367,"ctl","3",1
42,0,163,163,163,1901,1251,5.86086681805954,"ctl","3",1
43,0,212,212,212,1863,1217,6.0656913712316,"ctl","3",1
44,0,171,171,171,1766,1397,6.59337312088283,"ctl","3",1
45,0,156,156,156,1433,1236,8.39076753686291,"ctl","3",1
46,0,188,188,188,1399,1081,8.57177148433834,"ctl","3",1
3,0,133,133,133,2752,1267,1.34896065964424,"ctl","3",15
4,0,87,87,87,2587,1283,2.24622718501882,"ctl","3",15
5,0,97,97,97,2342,1334,3.57886523476629,"ctl","3",15
6,0,117,117,117,2328,1271,3.65420976602453,"ctl","3",15
7,0,171,171,171,2102,1354,4.88394015120362,"ctl","3",15
8,0,108,108,108,1964,1420,5.63502483155664,"ctl","3",15
9,0,110,110,110,1987,1310,5.50863315724544,"ctl","3",15
10,0,196,196,196,1720,1331,6.96051371271312,"ctl","3",15
11,0,160,160,160,1703,1310,7.05268233532618,"ctl","3",15
12,0,110,110,110,1654,1334,7.3193787365957,"ctl","3",15
13,0,174,174,174,1589,1253,7.67177954217147,"ctl","3",15
14,0,90,90,90,1566,1142,7.79546810911123,"ctl","3",15
15,0,214,214,214,1626,1085,7.46856335473803,"ctl","3",15
16,0,168,168,168,1468,1231,8.32936239310832,"ctl","3",15
17,0,181,181,181,1455,1261,8.40040763820791,"ctl","3",15
18,0,155,155,155,1460,1369,8.37454464935311,"ctl","3",15
19,0,194,194,194,1288,1368,9.30966079355539,"ctl","3",15
20,0,135,135,135,1265,1331,9.43425447337066,"ctl","3",15
21,0,205,205,205,1226,1317,9.64611815814169,"ctl","3",15
22,0,185,185,185,1166,1327,9.9724480435264,"ctl","3",15
23,0,197,197,197,1155,1266,10.0315066586531,"ctl","3",15
24,0,157,157,157,1138,1183,10.1229169434515,"ctl","3",15
25,0,211,211,211,1187,1168,9.85633062347768,"ctl","3",15
26,0,201,201,201,1264,1085,9.43668237750292,"ctl","3",15
27,0,121,121,121,1100,1120,10.3287445038434,"ctl","3",15
28,0,147,147,147,909,1036,11.3661445186052,"ctl","3",15
29,0,136,136,136,827,1101,11.8127565663915,"ctl","3",15
30,0,176,176,176,936,1202,11.2213814991723,"ctl","3",15
31,0,197,197,197,976,1277,11.0048271280802,"ctl","3",15
32,0,213,213,213,974,1317,11.0161899640443,"ctl","3",15
33,0,127,127,127,895,1332,11.4458800704352,"ctl","3",15
34,0,210,210,210,832,1372,11.7888872721138,"ctl","3",15
35,0,146,146,146,878,1371,11.5387825683527,"ctl","3",15
36,0,145,145,145,695,1258,12.5323335336729,"ctl","3",15
37,0,145,145,145,711,1205,12.4446965910649,"ctl","3",15
38,0,171,171,171,710,1166,12.4496563649975,"ctl","3",15
39,0,181,181,181,719,1134,12.40033382891,"ctl","3",15
40,0,154,154,154,658,1196,12.7327365324392,"ctl","3",15
41,0,168,168,168,606,1141,13.0147770431995,"ctl","3",15
42,0,168,168,168,641,1102,12.8240122734318,"ctl","3",15
43,0,191,191,191,628,1079,12.8944092620125,"ctl","3",15
44,0,173,173,173,588,1089,13.1120032897858,"ctl","3",15
45,0,165,165,165,536,1079,13.3945942070245,"ctl","3",15
46,0,176,176,176,522,1161,13.4717122702686,"ctl","3",15
47,0,179,179,179,571,1241,13.2062879195268,"ctl","3",15
48,0,197,197,197,613,1227,12.977771380972,"ctl","3",15
49,0,199,199,199,555,1302,13.2940227121754,"ctl","3",15
50,0,187,187,187,601,1355,13.0445784961883,"ctl","3",15
51,0,209,209,209,487,1401,13.6649355223062,"ctl","3",15
52,0,197,197,197,410,1380,14.0833117177532,"ctl","3",15
3,0,140,140,140,2632.667,1298.333,1.96761616075792,"ctl","3",30
4,0,128,128,128,2258,1239.667,4.00617774398853,"ctl","3",30
5,0,99,99,99,2112.667,1361,4.79870035728115,"ctl","3",30
6,0,136,136,136,1962,1417,5.6194545755828,"ctl","3",30
7,0,164,164,164,1990,1325,5.46592513497382,"ctl","3",30
8,0,159,159,159,2043.333,1265,5.17490260242031,"ctl","3",30
9,0,123,123,123,1814,1359.667,6.42430321003498,"ctl","3",30
10,0,198,198,198,1712.667,1327.667,6.97545786728688,"ctl","3",30
11,0,182,182,182,1708.667,1350.333,6.99750738699483,"ctl","3",30
12,0,181,181,181,1332,1311,9.04719180062596,"ctl","3",30
13,0,169,169,169,1278.667,1365.667,9.33814895690138,"ctl","3",30
14,0,149,149,149,1161.333,1344.333,9.97652645495264,"ctl","3",30
15,0,140,140,140,1157.333,1235,9.9969578229015,"ctl","3",30
16,0,147,147,147,1148,1153.667,10.0467595052341,"ctl","3",30
17,0,131,131,131,1226.667,1135,9.61835284937209,"ctl","3",30
18,0,151,151,151,1104,1148.333,10.2861823913488,"ctl","3",30
19,0,212,212,212,934.667,1223,11.2087629026176,"ctl","3",30
20,0,161,161,161,857.333,1324.333,11.6309275398158,"ctl","3",30
21,0,205,205,205,850.667,1248.333,11.6662783432334,"ctl","3",30
22,0,172,172,172,798.667,1196.333,11.9486724819964,"ctl","3",30
23,0,186,186,186,773.333,1281.667,12.0876093930448,"ctl","3",30
24,0,199,199,199,754.667,1352.333,12.1900731323056,"ctl","3",30
25,0,179,179,179,798.667,1377.667,11.9508954225572,"ctl","3",30
26,0,169,169,169,696,1357.667,12.5094580346832,"ctl","3",30
27,0,167,167,167,721.333,1199,12.3696275906265,"ctl","3",30
28,0,162,162,162,712,1189.667,12.4203119078779,"ctl","3",30
29,0,204,204,204,720,1111,12.3758042207534,"ctl","3",30
30,0,199,199,199,706.667,1089.667,12.448113093517,"ctl","3",30
31,0,194,194,194,638.667,1085.667,12.8181823008872,"ctl","3",30
32,0,156,156,156,624,1123,12.8984711985404,"ctl","3",30
33,0,147,147,147,592,1092.333,13.0722685480148,"ctl","3",30
34,0,219,219,219,484,1101.667,13.6602178277881,"ctl","3",30
35,0,203,203,203,526.667,1144.333,13.4285079940177,"ctl","3",30
36,0,181,181,181,557.333,1147,13.2616282466846,"ctl","3",30
37,0,189,189,189,546.667,1192.333,13.3202381106371,"ctl","3",30
38,0,177,177,177,582.667,1223,13.1246690998307,"ctl","3",30
39,0,156,156,156,544,1220.333,13.3350976127431,"ctl","3",30
40,0,189,189,189,576,1247,13.1612512279954,"ctl","3",30
41,0,166,166,166,557.333,1305.667,13.2635733166106,"ctl","3",30
42,0,170,170,170,562.667,1321.667,13.2347369473175,"ctl","3",30
43,0,179,179,179,572,1353.667,13.1843305007009,"ctl","3",30
44,0,183,183,183,613.333,1340.333,12.9591950221589,"ctl","3",30
45,0,168,168,168,634.667,1337.667,12.8430431844352,"ctl","3",30
46,0,209,209,209,462.667,1295,13.7787015747086,"ctl","3",30
47,0,189,189,189,558.667,1377.667,13.2571951024753,"ctl","3",30
48,0,213,213,213,1010.667,1351,10.7966704660549,"ctl","3",30
3,0,134,134,134,2613,1345,2.04515852613539,"ctl","3",5
4,0,62,62,62,2660,1208,1.79160323531256,"ctl","3",5
5,0,95,95,95,2708,1092,1.53250820323113,"ctl","3",5
6,0,113,113,113,2534,1226,2.47346416703242,"ctl","3",5
7,0,126,126,126,2471,1191,2.81466131627897,"ctl","3",5
8,0,116,116,116,2408,1291,3.15504023240747,"ctl","3",5
9,0,135,135,135,2339,1344,3.52817877818881,"ctl","3",5
10,0,119,119,119,2339,1263,3.52866971805965,"ctl","3",5
11,0,141,141,141,2376,1251,3.32848140949276,"ctl","3",5
12,0,111,111,111,2316,1182,3.65364725061132,"ctl","3",5
13,0,120,120,120,2282,1145,3.83789516584112,"ctl","3",5
14,0,133,133,133,2211,1167,4.222046523293,"ctl","3",5
15,0,130,130,130,2208,1261,4.23771417225741,"ctl","3",5
16,0,117,117,117,2116,1319,4.73530900578929,"ctl","3",5
17,0,89,89,89,2115,1365,4.74044266098188,"ctl","3",5
18,0,123,123,123,2131,1262,4.65446757372458,"ctl","3",5
19,0,133,133,133,2142,1139,4.59567600894518,"ctl","3",5
20,0,58,58,58,2113,1112,4.75280101155767,"ctl","3",5
21,0,142,142,142,1956,1324,5.60127238907351,"ctl","3",5
22,0,175,175,175,1927,1355,5.75804585449454,"ctl","3",5
23,0,170,170,170,1883,1359,5.99616987480929,"ctl","3",5
24,0,135,135,135,1839,1373,6.23423328526345,"ctl","3",5
25,0,93,93,93,1765,1343,6.63493719564445,"ctl","3",5
26,0,132,132,132,1814,1268,6.37018120258324,"ctl","3",5
27,0,149,149,149,1908,1197,5.86184024076745,"ctl","3",5
28,0,151,151,151,1842,1088,6.21972328463645,"ctl","3",5
29,0,121,121,121,1767,1096,6.62560933809852,"ctl","3",5
30,0,154,154,154,1735,1098,6.79879595376931,"ctl","3",5
31,0,138,138,138,1758,1123,6.67415783643698,"ctl","3",5
32,0,185,185,185,1745,1215,6.74396221288691,"ctl","3",5
33,0,177,177,177,1691,1214,7.03624114364537,"ctl","3",5
34,0,190,190,190,1659,1257,7.20917925888771,"ctl","3",5
35,0,200,200,200,1614,1305,7.45244905636717,"ctl","3",5
36,0,174,174,174,1593,1246,7.56646832612285,"ctl","3",5
37,0,170,170,170,1622,1185,7.40987669028361,"ctl","3",5
38,0,173,173,173,1575,1161,7.66440779986206,"ctl","3",5
39,0,152,152,152,1555,1109,7.77297218216398,"ctl","3",5
40,0,205,205,205,1484,1154,8.15698413693649,"ctl","3",5
41,0,170,170,170,1488,1187,8.13513428219115,"ctl","3",5
42,0,163,163,163,1241,1327,9.47116350032395,"ctl","3",5
43,0,169,169,169,1225,1322,9.5577931740757,"ctl","3",5
44,0,198,198,198,1176,1269,9.82332497335256,"ctl","3",5
45,0,204,204,204,1196,1205,9.71546366543357,"ctl","3",5
46,0,174,174,174,1148,1183,9.97539511359124,"ctl","3",5
47,0,196,196,196,1145,1249,9.99123247016532,"ctl","3",5
48,0,181,181,181,1019,1086,10.674190440362,"ctl","3",5
49,0,142,142,142,891,1165,11.3665065730349,"ctl","3",5
50,0,194,194,194,821,1177,11.745306079796,"ctl","3",5
51,0,201,201,201,722,1138,12.2813760528351,"ctl","3",5
52,0,157,157,157,700,1153,12.4003592701737,"ctl","3",5
53,0,203,203,203,578,1259,13.0600369929149,"ctl","3",5
54,0,212,212,212,511,1096,13.4236597905825,"ctl","3",5
3,0,90,90,90,2726,1220,1.47351973483042,"ctl","3",60
4,0,115,115,115,2194,1368,4.36222923470199,"ctl","3",60
5,0,118,118,118,2048,1215,5.15973165033819,"ctl","3",60
6,0,86,86,86,1986,1314,5.49438593916266,"ctl","3",60
7,0,144,144,144,1950,1333,5.68964273046392,"ctl","3",60
8,0,175,175,175,1916,1355,5.87395271468584,"ctl","3",60
9,0,175,175,175,1718,1337,6.95086167883658,"ctl","3",60
10,0,178,178,178,1450,1298,8.40885407111144,"ctl","3",60
11,0,137,137,137,1406,1333,8.64721315084578,"ctl","3",60
12,0,178,178,178,1375,1295,8.81668073239643,"ctl","3",60
13,0,186,186,186,1345,1290,8.97990435303759,"ctl","3",60
14,0,214,214,214,1229,1133,9.61440330728115,"ctl","3",60
15,0,194,194,194,1158,1237,9.99786567839626,"ctl","3",60
16,0,183,183,183,983,1298,10.9477977959613,"ctl","3",60
17,0,209,209,209,842,1354,11.7130040729461,"ctl","3",60
18,0,197,197,197,846,1322,11.692040020059,"ctl","3",60
19,0,185,185,185,864,1322,11.5941792340904,"ctl","3",60
20,0,202,202,202,840,1265,11.7260546239558,"ctl","3",60
21,0,169,169,169,856,1244,11.6395809635636,"ctl","3",60
22,0,219,219,219,862,1184,11.6084284298976,"ctl","3",60
23,0,210,210,210,813,1230,11.8737019777639,"ctl","3",60
24,0,160,160,160,822,1313,11.8227412272655,"ctl","3",60
25,0,161,161,161,815,1323,11.8605535781993,"ctl","3",60
26,0,163,163,163,755,1357,12.1859244853778,"ctl","3",60
27,0,126,126,126,731,1358,12.3163810711971,"ctl","3",60
28,0,164,164,164,734,1292,12.3016854413581,"ctl","3",60
29,0,136,136,136,734,1190,12.3041805795081,"ctl","3",60
30,0,156,156,156,689,1185,12.548954855123,"ctl","3",60
31,0,155,155,155,711,1157,12.4300321677124,"ctl","3",60
32,0,158,158,158,631,1164,12.8647977592681,"ctl","3",60
33,0,197,197,197,640,1339,12.811586492007,"ctl","3",60
34,0,176,176,176,593,1331,13.0673075747013,"ctl","3",60
35,0,186,186,186,604,1308,13.0080663902445,"ctl","3",60
36,0,185,185,185,555,1323,13.2740982644113,"ctl","3",60
37,0,159,159,159,564,1295,13.2258528113113,"ctl","3",60
38,0,168,168,168,556,1295,13.269346493964,"ctl","3",60
39,0,173,173,173,566,1274,13.2154930955613,"ctl","3",60
40,0,188,188,188,545,1270,13.3297618610795,"ctl","3",60
41,0,131,131,131,552,1233,13.2926099878912,"ctl","3",60
42,0,150,150,150,559,1199,13.2553847282868,"ctl","3",60
43,0,190,190,190,530,1196,13.4131227143189,"ctl","3",60
44,0,207,207,207,553,1178,13.2885186951895,"ctl","3",60
45,0,197,197,197,548,1136,13.3167296566739,"ctl","3",60
46,0,150,150,150,562,1109,13.2412761897773,"ctl","3",60
47,0,144,144,144,553,1094,13.2905735148424,"ctl","3",60
48,0,155,155,155,571,1097,13.1926393424577,"ctl","3",60
49,0,218,218,218,465,1077,13.7694198803801,"ctl","3",60
3,0,108,108,108,2589,1143,1.89065409587919,"ctl","4",1
4,0,130,130,130,2607,1148,1.79293191987722,"ctl","4",1
5,0,117,117,117,2614,1140,1.75486817127277,"ctl","4",1
6,0,128,128,128,2613,1118,1.76016463388718,"ctl","4",1
7,0,98,98,98,2582,1113,1.92848597169637,"ctl","4",1
8,0,173,173,173,2592,1104,1.87412400691326,"ctl","4",1
9,0,127,127,127,2532,1079,2.19981374429103,"ctl","4",1
10,0,161,161,161,2562,1070,2.03683768441987,"ctl","4",1
11,0,85,85,85,2650,1059,1.55886854496249,"ctl","4",1
12,0,74,74,74,2620,1040,1.72167375120092,"ctl","4",1
13,0,159,159,159,2594,1033,1.86282936140719,"ctl","4",1
14,0,127,127,127,2569,1032,1.99859087835179,"ctl","4",1
15,0,119,119,119,2574,1006,1.97127870477797,"ctl","4",1
16,0,128,128,128,2600,988,1.82997054668533,"ctl","4",1
17,0,132,132,132,2626,988,1.68877222307088,"ctl","4",1
18,0,150,150,150,2642,990,1.60189315083135,"ctl","4",1
19,0,163,163,163,2671,987,1.44438440720733,"ctl","4",1
20,0,150,150,150,2644,874,1.59032391912984,"ctl","4",1
21,0,132,132,132,2550,979,2.10145086716635,"ctl","4",1
22,0,145,145,145,2530,935,2.2097964779744,"ctl","4",1
23,0,85,85,85,2493,962,2.41089730560455,"ctl","4",1
24,0,123,123,123,2444,992,2.67718489603388,"ctl","4",1
25,0,114,114,114,2432,1059,2.74276218142215,"ctl","4",1
26,0,149,149,149,2428,1073,2.76457042725612,"ctl","4",1
27,0,137,137,137,2413,1091,2.84614083305033,"ctl","4",1
28,0,74,74,74,2433,1164,2.73797217779046,"ctl","4",1
29,0,110,110,110,2521,1160,2.26004575174126,"ctl","4",1
30,0,94,94,94,2313,1149,3.3895652195869,"ctl","4",1
31,0,94,94,94,2336,1074,3.26420136657657,"ctl","4",1
32,0,125,125,125,2369,1046,3.08481725604858,"ctl","4",1
33,0,106,106,106,2302,940,3.44802767155535,"ctl","4",1
34,0,204,204,204,2274,905,3.59987383763771,"ctl","4",1
35,0,92,92,92,2201,1135,3.99771872526357,"ctl","4",1
36,0,86,86,86,2206,1128,3.97052248808338,"ctl","4",1
37,0,105,105,105,2198,1104,4.01382168014769,"ctl","4",1
38,0,68,68,68,2169,1137,4.17151348123535,"ctl","4",1
39,0,123,123,123,2149,1123,4.28004214950703,"ctl","4",1
40,0,139,139,139,2148,1098,4.28532030637507,"ctl","4",1
41,0,120,120,120,2193,1059,4.04070061772426,"ctl","4",1
42,0,121,121,121,2140,1057,4.32851576587666,"ctl","4",1
43,0,90,90,90,2145,1034,4.3012218980492,"ctl","4",1
44,0,165,165,165,2145,1017,4.30111816548647,"ctl","4",1
45,0,108,108,108,2159,943,4.22463675718122,"ctl","4",1
46,0,185,185,185,2096,945,4.56678336053946,"ctl","4",1
47,0,158,158,158,2058,936,4.77309522396765,"ctl","4",1
48,0,125,125,125,2025,968,4.95250374215746,"ctl","4",1
49,0,166,166,166,2071,1007,4.70292929815769,"ctl","4",1
50,0,149,149,149,1950,1001,5.36000796194761,"ctl","4",1
51,0,111,111,111,1932,1063,5.45813896628502,"ctl","4",1
52,0,72,72,72,1861,1165,5.84434139922392,"ctl","4",1
53,0,110,110,110,1831,1071,6.00668896180327,"ctl","4",1
54,0,165,165,165,1690,955,6.77171050998126,"ctl","4",1
3,0,93,93,93,2679,1133,1.35554148641464,"ctl","4",15
4,0,86,86,86,2569,1069,1.95718069702544,"ctl","4",15
5,0,146,146,146,2660,986,1.46280906109291,"ctl","4",15
6,0,133,133,133,2263,974,3.62878656632001,"ctl","4",15
7,0,172,172,172,2164,1040,4.16721782596954,"ctl","4",15
8,0,124,124,124,2131,1076,4.34635011948862,"ctl","4",15
9,0,168,168,168,2150,972,4.24526419129049,"ctl","4",15
10,0,176,176,176,2007,1123,5.0216272702413,"ctl","4",15
11,0,148,148,148,1939,1156,5.39176258876722,"ctl","4",15
12,0,168,168,168,1819,1154,6.0464260418949,"ctl","4",15
13,0,85,85,85,1931,1018,5.43880220939298,"ctl","4",15
14,0,191,191,191,1848,922,5.89394132403921,"ctl","4",15
15,0,144,144,144,1811,899,6.09634714713491,"ctl","4",15
16,0,208,208,208,1738,1010,6.49183706745884,"ctl","4",15
17,0,130,130,130,1674,1165,6.8371472877697,"ctl","4",15
18,0,151,151,151,1533,1148,7.60673764647334,"ctl","4",15
19,0,120,120,120,1564,1056,7.43989476169366,"ctl","4",15
20,0,173,173,173,1508,1052,7.7454798992457,"ctl","4",15
21,0,139,139,139,1369,1090,8.50280547728357,"ctl","4",15
22,0,193,193,193,1425,992,8.19973240324139,"ctl","4",15
23,0,122,122,122,1315,982,8.80004169787638,"ctl","4",15
24,0,182,182,182,1387,941,8.40828293070679,"ctl","4",15
25,0,217,217,217,1383,892,8.43131017954715,"ctl","4",15
26,0,154,154,154,1242,1043,9.19676302188162,"ctl","4",15
27,0,142,142,142,1281,1107,8.98243721115091,"ctl","4",15
28,0,167,167,167,1245,1127,9.17832890877252,"ctl","4",15
29,0,200,200,200,1210,1108,9.36972598295737,"ctl","4",15
30,0,105,105,105,1190,1108,9.47882834912078,"ctl","4",15
31,0,212,212,212,1180,1155,9.53222201274205,"ctl","4",15
32,0,159,159,159,1116,1169,9.88100479143419,"ctl","4",15
33,0,189,189,189,992,1161,10.5576364862363,"ctl","4",15
34,0,217,217,217,983,1154,10.6069049475252,"ctl","4",15
35,0,208,208,208,1014,1139,10.4381657010763,"ctl","4",15
36,0,232,232,232,1073,963,10.1206482618525,"ctl","4",15
37,0,188,188,188,1094,952,10.0063616861908,"ctl","4",15
38,0,137,137,137,1139,892,9.76235904674069,"ctl","4",15
39,0,186,186,186,836,1192,11.4078714720285,"ctl","4",15
40,0,220,220,220,840,1162,11.3867898410046,"ctl","4",15
41,0,207,207,207,796,1135,11.6274800045519,"ctl","4",15
42,0,160,160,160,873,1052,11.2094800249338,"ctl","4",15
43,0,199,199,199,733,1031,11.9737137776238,"ctl","4",15
44,0,148,148,148,728,986,12.0020976324778,"ctl","4",15
45,0,216,216,216,784,938,11.6977931547543,"ctl","4",15
46,0,188,188,188,594,1132,12.7294877870232,"ctl","4",15
